Model,Repeat,MSPE,RMSE,MAE,R2
DeepKriging_sphere,41,50.001224517822266,7.071154397820929,2.3740813732147217,0.5839606523513794
DeepKriging_sphere_Huber,41,33.28831100463867,5.769602326385994,1.473345160484314,0.7230218052864075
UniversalKriging,41,39.647001055997734,6.29658646061481,2.6878130514586545,0.6701138050844195
OLS_wendland,42,1174.218505859375,34.26687184234031,9.424605369567871,-6.9974493980407715
OLS_sphere,42,85.90540313720703,9.268516771156376,3.8558499813079834,0.4149094820022583
DeepKriging_wendland,42,109.28353118896484,10.453876371421504,5.551146030426025,0.2556840777397156
DeepKriging_mrts,42,97.85687255859375,9.892263267755956,4.143897533416748,0.33350956439971924
DeepKriging_sphere,42,77.84477233886719,8.822968453919984,3.2595107555389404,0.469809353351593
DeepKriging_sphere_Huber,42,70.51678466796875,8.397427264821575,1.9296247959136963,0.5197193622589111
UniversalKriging,42,78.77065155506416,8.875283181682946,3.313208787033903,0.4635033624513797
OLS_wendland,43,67906.7265625,260.5891911850912,25.315324783325195,-201.22328186035156
OLS_sphere,43,229.00999450683594,15.133076174619486,4.969691753387451,0.31801819801330566
DeepKriging_wendland,43,306.3968811035156,17.504196099893182,7.877997875213623,0.08756345510482788
DeepKriging_mrts,43,276.1060791015625,16.616440024913956,5.043865203857422,0.17776811122894287
DeepKriging_sphere,43,253.02890014648438,15.906882162965953,4.423473358154297,0.2464909553527832
DeepKriging_sphere_Huber,43,220.1409912109375,14.837149025703606,3.4715425968170166,0.34442973136901855
UniversalKriging,43,236.23335868077186,15.369884797251144,4.664989054963829,0.2965073490989729
OLS_wendland,44,63.027767181396484,7.939002908514172,6.013075828552246,0.1500225067138672
OLS_sphere,44,22.578357696533203,4.7516689380188515,2.729233741760254,0.6955136060714722
DeepKriging_wendland,44,57.27103042602539,7.567762577276417,5.438377380371094,0.22765642404556274
DeepKriging_mrts,44,66.3051986694336,8.142800419354117,3.6678760051727295,0.105823814868927
DeepKriging_sphere,44,50.57801055908203,7.111821887468923,2.8776509761810303,0.3179169297218323
DeepKriging_sphere_Huber,44,17.006149291992188,4.123851269383049,1.5188854932785034,0.7706590890884399
UniversalKriging,44,21.66850412331889,4.65494405157773,2.1966495189062454,0.7077836920034899
OLS_wendland,45,59.67863464355469,7.725194796479548,5.983094215393066,0.07098066806793213
OLS_sphere,45,20.429670333862305,4.519919283998588,2.4417152404785156,0.6819705963134766
DeepKriging_wendland,45,53.711936950683594,7.328842811159453,5.319265365600586,0.16386443376541138
DeepKriging_mrts,45,20.09797477722168,4.483076485765292,2.4646828174591064,0.6871341466903687
DeepKriging_sphere,45,27.493234634399414,5.243399148872744,2.87184739112854,0.5720118880271912
DeepKriging_sphere_Huber,45,13.861834526062012,3.7231484695163597,1.06931734085083,0.7842123508453369
UniversalKriging,45,17.24838929621196,4.1531180209827845,1.9825585173561686,0.7314937427701782
OLS_wendland,46,219.56930541992188,14.817871150064772,8.0545015335083,0.2773206830024719
OLS_sphere,46,152.2791748046875,12.340144845369016,4.289466857910156,0.4987960457801819
DeepKriging_wendland,46,224.8146209716797,14.993819425739384,7.378598690032959,0.2600564956665039
DeepKriging_mrts,46,167.1626739501953,12.929140495415592,4.199665069580078,0.4498092532157898
DeepKriging_sphere,46,158.67178344726562,12.59649885671672,3.390641212463379,0.47775572538375854
DeepKriging_sphere_Huber,46,140.11050415039062,11.836828297748964,2.523690938949585,0.5388473868370056
UniversalKriging,46,149.83125945277047,12.240557971463984,3.7610187866205083,0.5068529589223696
OLS_wendland,47,262.1463623046875,16.190934571688178,7.707786560058594,0.0163116455078125
OLS_sphere,47,172.48062133789062,13.133187782784903,4.730251789093018,0.3527768850326538
DeepKriging_wendland,47,243.4408721923828,15.602591842139011,6.793474197387695,0.08650285005569458
DeepKriging_mrts,47,154.29306030273438,12.421475769920995,4.527071475982666,0.4210246205329895
DeepKriging_sphere,47,154.8728485107422,12.444792023603375,3.7832510471343994,0.41884905099868774
DeepKriging_sphere_Huber,47,151.49057006835938,12.30815055434241,2.6198530197143555,0.431540846824646
UniversalKriging,47,154.9516359378041,12.44795709897026,3.811084307378028,0.4185533482724284
OLS_wendland,48,132157.46875,363.5346871345292,29.07362174987793,-986.3389892578125
OLS_sphere,48,79.77658081054688,8.931773665434367,3.283576011657715,0.40399491786956787
DeepKriging_wendland,48,105.73374938964844,10.282691738530746,5.317865371704102,0.21007072925567627
DeepKriging_mrts,48,73.87605285644531,8.595117966406587,2.7381021976470947,0.4480772614479065
DeepKriging_sphere,48,83.2769775390625,9.125622035733372,3.4269771575927734,0.3778436779975891
DeepKriging_sphere_Huber,48,69.74122619628906,8.351121253837059,1.6430270671844482,0.4789682626724243
UniversalKriging,48,76.08438457143524,8.722636331490339,2.690310594706139,0.431579002945077
OLS_wendland,49,174.1925506591797,13.198202554104846,6.886566638946533,-0.04603230953216553
OLS_sphere,49,101.46198272705078,10.072833897521132,3.7046401500701904,0.39071720838546753
DeepKriging_wendland,49,133.48606872558594,11.553617127358251,5.770646095275879,0.19841152429580688
DeepKriging_mrts,49,96.6652603149414,9.831849282558261,4.10358190536499,0.4195217490196228
DeepKriging_sphere,49,100.89315795898438,10.044558624398803,2.8467769622802734,0.3941330909729004
DeepKriging_sphere_Huber,49,92.03209686279297,9.5933360653525,2.0356967449188232,0.4473440647125244
UniversalKriging,49,97.58569551775344,9.878547237208183,3.1438328465710446,0.41399454582173345
OLS_wendland,50,388.9678649902344,19.72226825165489,8.321263313293457,-0.92574143409729
OLS_sphere,50,104.70977783203125,10.232779575073003,3.285640239715576,0.48159223794937134
DeepKriging_wendland,50,169.98944091796875,13.037999881805826,5.951483249664307,0.15839910507202148
DeepKriging_mrts,50,107.02892303466797,10.345478385974618,3.0642247200012207,0.4701104164123535
DeepKriging_sphere,50,109.07627868652344,10.443958956570226,2.6155550479888916,0.45997411012649536
DeepKriging_sphere_Huber,50,107.64576721191406,10.375247814482027,1.8826717138290405,0.4670564532279968
UniversalKriging,50,101.52742887166663,10.076082019895761,2.7916406459766505,0.4973477144127607
