Model,Repeat,MSPE,RMSE,MAE,R2
DeepKriging_wendland,43,49.001609802246094,7.000114984930326,4.619032382965088,0.4288921356201172
DeepKriging_mrts,43,1.7750275135040283,1.3323015850414757,0.8417458534240723,0.9793122410774231
DeepKriging_sphere,43,0.8466259837150574,0.9201228090396724,0.5793809294700623,0.9901326894760132
DeepKriging_sphere_Huber,43,0.8449943661689758,0.9192357511373107,0.5732213258743286,0.9901517033576965
UniversalKriging,43,1.0044643165445108,1.00222967255241,0.5965070696814423,0.9882930885038518
OLS_wendland,44,54.368568420410156,7.373504487040756,5.451240062713623,0.19623011350631714
OLS_sphere,44,3.0859758853912354,1.756694590812881,0.7567945718765259,0.9543777704238892
DeepKriging_wendland,44,43.641082763671875,6.606139777787924,4.46458101272583,0.3548223376274109
DeepKriging_mrts,44,2.368100643157959,1.5388634257652494,0.8763809204101562,0.9649906754493713
DeepKriging_sphere,44,1.7802698612213135,1.3342675373482311,0.6125275492668152,0.9736809730529785
DeepKriging_sphere_Huber,44,1.4528733491897583,1.205351960710961,0.5476329326629639,0.9785211086273193
UniversalKriging,44,1.6963441224740978,1.3024377614589104,0.6102274636287529,0.9749217203852815
OLS_wendland,45,45.59053039550781,6.752076006348552,5.3582634925842285,0.14199793338775635
OLS_sphere,45,2.606297254562378,1.6144030644676,0.8600499033927917,0.9509501457214355
DeepKriging_wendland,45,35.42885208129883,5.952214048679603,4.43697452545166,0.3332381248474121
DeepKriging_mrts,45,1.3027021884918213,1.1413597980005346,0.7454290390014648,0.9754834771156311
DeepKriging_sphere,45,0.81999671459198,0.9055366997488175,0.544424831867218,0.9845678806304932
DeepKriging_sphere_Huber,45,0.9594420194625854,0.9795111124752927,0.5664111375808716,0.9819435477256775
UniversalKriging,45,1.2141355602439734,1.10187819664606,0.6592507549571519,0.9771502800769084
OLS_wendland,46,70.41128540039062,8.391143271354066,6.237138748168945,0.4535655975341797
OLS_sphere,46,3.183265447616577,1.784170801133282,0.9316509366035461,0.975295901298523
DeepKriging_wendland,46,65.5256576538086,8.094792008063493,5.663538932800293,0.49148106575012207
DeepKriging_mrts,46,2.1400411128997803,1.4628879358651434,0.9762635827064514,0.9833920001983643
DeepKriging_sphere,46,1.9049346446990967,1.3801936982536533,0.806399941444397,0.9852165579795837
DeepKriging_sphere_Huber,46,1.9256196022033691,1.3876669637212558,0.7987867593765259,0.9850560426712036
UniversalKriging,46,2.0566042886616516,1.434086569444694,0.8307373315015082,0.9840395008635242
OLS_wendland,47,49.18731689453125,7.013367015530504,5.46699333190918,0.3180999159812927
OLS_sphere,47,1.8610363006591797,1.364198043049168,0.8231058120727539,0.9741998314857483
DeepKriging_wendland,47,35.293155670166016,5.940804294888531,4.09913969039917,0.5107192993164062
DeepKriging_mrts,47,1.0749822854995728,1.0368135249405135,0.7127419710159302,0.9850971698760986
DeepKriging_sphere,47,1.273979902267456,1.1287071818091068,0.6610831618309021,0.9823383688926697
DeepKriging_sphere_Huber,47,0.9210892915725708,0.9597339691667535,0.6307138800621033,0.987230658531189
UniversalKriging,47,1.5371370911349544,1.2398133291487692,0.7124487210408159,0.9786901586449258
OLS_wendland,48,145627.828125,381.61214357643286,29.031885147094727,-2543.2607421875
OLS_sphere,48,2.0977635383605957,1.4483658164844253,1.0188082456588745,0.9633499979972839
DeepKriging_wendland,48,28.28125,5.318011846545662,3.9171595573425293,0.5058988332748413
DeepKriging_mrts,48,0.45403167605400085,0.6738187264049589,0.45372429490089417,0.9920676350593567
DeepKriging_sphere,48,0.2671942114830017,0.5169083201913098,0.32345837354660034,0.995331883430481
DeepKriging_sphere_Huber,48,0.3179386854171753,0.5638605194701747,0.35060399770736694,0.9944453239440918
UniversalKriging,48,0.441503406861432,0.664457227262547,0.3950976282508757,0.9922865030479316
OLS_wendland,49,78.59158325195312,8.865189408690213,5.375292778015137,-0.28303706645965576
OLS_sphere,49,2.295391082763672,1.5150548118017617,0.6819963455200195,0.9625268578529358
DeepKriging_wendland,49,32.38834762573242,5.691076139512845,4.018862247467041,0.4712480902671814
DeepKriging_mrts,49,0.6461712718009949,0.803847791438774,0.4968174695968628,0.989450991153717
DeepKriging_sphere,49,0.37810376286506653,0.6149014253236583,0.37823721766471863,0.9938273429870605
DeepKriging_sphere_Huber,49,0.3402661383152008,0.583323356565808,0.36731255054473877,0.9944450259208679
UniversalKriging,49,0.6933459896562543,0.8326739996278582,0.4855529374603103,0.988680866684262
OLS_wendland,50,276.252197265625,16.62083623845759,6.594390392303467,-3.099447250366211
OLS_sphere,50,2.256309986114502,1.5021018561051385,1.0630160570144653,0.966517448425293
DeepKriging_wendland,50,27.416059494018555,5.236034710925678,3.806889533996582,0.5931590795516968
DeepKriging_mrts,50,0.9917960166931152,0.9958895604900753,0.6973426938056946,0.9852822422981262
DeepKriging_sphere,50,0.5673189759254456,0.7532057991846887,0.4954671561717987,0.9915812611579895
DeepKriging_sphere_Huber,50,0.6481468677520752,0.8050756906975115,0.5117081999778748,0.9903818368911743
UniversalKriging,50,0.8274392089271454,0.9096368555237554,0.5595374175198976,0.9877212057499654
